ASSERTION	AAMDAAMFAAAAAAAAAFlA
RUN	perfectmatch.LoadTest	loadtest	1557346210828	 	3.0.2
USER	RampUpUsers	5432	END	1557346245975	1557346245978
USER	RampUpUsers	5436	START	1557346245986	1557346245986
USER	RampUpUsers	5433	START	1557346245986	1557346245986
USER	RampUpUsers	5435	START	1557346245986	1557346245986
USER	RampUpUsers	5434	START	1557346245986	1557346245986
REQUEST	5435		perfectmatch	1557346245986	1557346245989	OK	 
USER	RampUpUsers	5435	END	1557346245986	1557346245989
REQUEST	5434		perfectmatch	1557346245986	1557346245989	OK	 
REQUEST	5433		perfectmatch	1557346245986	1557346245989	OK	 
USER	RampUpUsers	5434	END	1557346245986	1557346245989
USER	RampUpUsers	5433	END	1557346245986	1557346245990
REQUEST	5436		perfectmatch	1557346245986	1557346245990	OK	 
USER	RampUpUsers	5436	END	1557346245986	1557346245990
USER	RampUpUsers	5439	START	1557346245997	1557346245997
USER	RampUpUsers	5437	START	1557346245997	1557346245997
USER	RampUpUsers	5438	START	1557346245997	1557346245997
REQUEST	5438		perfectmatch	1557346245997	1557346246000	OK	 
REQUEST	5437		perfectmatch	1557346245997	1557346246000	OK	 
REQUEST	5439		perfectmatch	1557346245997	1557346246000	OK	 
USER	RampUpUsers	5438	END	1557346245997	1557346246000
USER	RampUpUsers	5437	END	1557346245997	1557346246000
USER	RampUpUsers	5439	END	1557346245997	1557346246000
USER	RampUpUsers	5440	START	1557346246008	1557346246008
USER	RampUpUsers	5441	START	1557346246008	1557346246008
USER	RampUpUsers	5442	START	1557346246008	1557346246008
REQUEST	5441		perfectmatch	1557346246008	1557346246010	OK	 
USER	RampUpUsers	5441	END	1557346246008	1557346246011
REQUEST	5442		perfectmatch	1557346246008	1557346246011	OK	 
REQUEST	5440		perfectmatch	1557346246008	1557346246011	OK	 
USER	RampUpUsers	5442	END	1557346246008	1557346246011
USER	RampUpUsers	5440	END	1557346246008	1557346246011
USER	RampUpUsers	5445	START	1557346246019	1557346246019
USER	RampUpUsers	5444	START	1557346246019	1557346246019
USER	RampUpUsers	5443	START	1557346246019	1557346246019
REQUEST	5445		perfectmatch	1557346246019	1557346246022	OK	 
USER	RampUpUsers	5445	END	1557346246019	1557346246022
REQUEST	5443		perfectmatch	1557346246019	1557346246022	OK	 
REQUEST	5444		perfectmatch	1557346246019	1557346246022	OK	 
USER	RampUpUsers	5443	END	1557346246019	1557346246022
USER	RampUpUsers	5444	END	1557346246019	1557346246023
USER	RampUpUsers	5446	START	1557346246030	1557346246030
USER	RampUpUsers	5448	START	1557346246030	1557346246030
USER	RampUpUsers	5447	START	1557346246030	1557346246030
REQUEST	5447		perfectmatch	1557346246030	1557346246033	OK	 
USER	RampUpUsers	5447	END	1557346246030	1557346246033
REQUEST	5448		perfectmatch	1557346246030	1557346246033	OK	 
USER	RampUpUsers	5448	END	1557346246030	1557346246033
REQUEST	5446		perfectmatch	1557346246030	1557346246034	OK	 
USER	RampUpUsers	5446	END	1557346246030	1557346246034
USER	RampUpUsers	5451	START	1557346246041	1557346246041
USER	RampUpUsers	5450	START	1557346246041	1557346246041
USER	RampUpUsers	5449	START	1557346246041	1557346246041
USER	RampUpUsers	5452	START	1557346246041	1557346246041
REQUEST	5449		perfectmatch	1557346246041	1557346246044	OK	 
REQUEST	5452		perfectmatch	1557346246041	1557346246044	OK	 
USER	RampUpUsers	5449	END	1557346246041	1557346246044
USER	RampUpUsers	5452	END	1557346246041	1557346246044
REQUEST	5451		perfectmatch	1557346246041	1557346246044	OK	 
USER	RampUpUsers	5451	END	1557346246041	1557346246045
USER	RampUpUsers	5455	START	1557346246045	1557346246045
USER	RampUpUsers	5454	START	1557346246045	1557346246045
USER	RampUpUsers	5453	START	1557346246045	1557346246045
REQUEST	5450		perfectmatch	1557346246041	1557346246046	OK	 
USER	RampUpUsers	5450	END	1557346246041	1557346246046
REQUEST	5453		perfectmatch	1557346246045	1557346246048	OK	 
USER	RampUpUsers	5453	END	1557346246045	1557346246048
REQUEST	5454		perfectmatch	1557346246045	1557346246048	OK	 
REQUEST	5455		perfectmatch	1557346246045	1557346246048	OK	 
USER	RampUpUsers	5454	END	1557346246045	1557346246049
USER	RampUpUsers	5455	END	1557346246045	1557346246049
USER	RampUpUsers	5458	START	1557346246056	1557346246056
USER	RampUpUsers	5456	START	1557346246056	1557346246056
USER	RampUpUsers	5457	START	1557346246056	1557346246056
REQUEST	5457		perfectmatch	1557346246056	1557346246059	OK	 
REQUEST	5456		perfectmatch	1557346246056	1557346246059	OK	 
USER	RampUpUsers	5456	END	1557346246056	1557346246059
USER	RampUpUsers	5457	END	1557346246056	1557346246059
REQUEST	5458		perfectmatch	1557346246056	1557346246059	OK	 
USER	RampUpUsers	5458	END	1557346246056	1557346246059
USER	RampUpUsers	5459	START	1557346246067	1557346246067
USER	RampUpUsers	5460	START	1557346246067	1557346246067
USER	RampUpUsers	5461	START	1557346246067	1557346246067
REQUEST	5461		perfectmatch	1557346246067	1557346246070	OK	 
REQUEST	5459		perfectmatch	1557346246067	1557346246070	OK	 
REQUEST	5460		perfectmatch	1557346246067	1557346246070	OK	 
USER	RampUpUsers	5461	END	1557346246067	1557346246070
USER	RampUpUsers	5460	END	1557346246067	1557346246070
USER	RampUpUsers	5459	END	1557346246067	1557346246070
USER	RampUpUsers	5464	START	1557346246078	1557346246078
USER	RampUpUsers	5463	START	1557346246078	1557346246078
USER	RampUpUsers	5462	START	1557346246078	1557346246078
REQUEST	5464		perfectmatch	1557346246078	1557346246081	OK	 
REQUEST	5463		perfectmatch	1557346246078	1557346246081	OK	 
USER	RampUpUsers	5463	END	1557346246078	1557346246081
USER	RampUpUsers	5464	END	1557346246078	1557346246081
REQUEST	5462		perfectmatch	1557346246078	1557346246081	OK	 
USER	RampUpUsers	5462	END	1557346246078	1557346246081
USER	RampUpUsers	5465	START	1557346246089	1557346246089
USER	RampUpUsers	5468	START	1557346246089	1557346246089
USER	RampUpUsers	5466	START	1557346246089	1557346246089
USER	RampUpUsers	5467	START	1557346246089	1557346246089
REQUEST	5465		perfectmatch	1557346246089	1557346246092	OK	 
USER	RampUpUsers	5465	END	1557346246089	1557346246092
REQUEST	5466		perfectmatch	1557346246089	1557346246092	OK	 
USER	RampUpUsers	5466	END	1557346246089	1557346246092
REQUEST	5468		perfectmatch	1557346246089	1557346246092	OK	 
USER	RampUpUsers	5468	END	1557346246089	1557346246092
REQUEST	5467		perfectmatch	1557346246089	1557346246093	OK	 
USER	RampUpUsers	5467	END	1557346246089	1557346246093
USER	RampUpUsers	5469	START	1557346246100	1557346246100
USER	RampUpUsers	5471	START	1557346246100	1557346246100
USER	RampUpUsers	5470	START	1557346246100	1557346246100
REQUEST	5469		perfectmatch	1557346246100	1557346246102	OK	 
USER	RampUpUsers	5469	END	1557346246100	1557346246103
REQUEST	5470		perfectmatch	1557346246100	1557346246103	OK	 
USER	RampUpUsers	5470	END	1557346246100	1557346246103
REQUEST	5471		perfectmatch	1557346246100	1557346246103	OK	 
USER	RampUpUsers	5471	END	1557346246100	1557346246103
USER	RampUpUsers	5472	START	1557346246111	1557346246111
USER	RampUpUsers	5473	START	1557346246111	1557346246111
USER	RampUpUsers	5474	START	1557346246111	1557346246111
REQUEST	5473		perfectmatch	1557346246111	1557346246114	OK	 
REQUEST	5472		perfectmatch	1557346246111	1557346246114	OK	 
REQUEST	5474		perfectmatch	1557346246111	1557346246114	OK	 
USER	RampUpUsers	5472	END	1557346246111	1557346246114
USER	RampUpUsers	5474	END	1557346246111	1557346246114
USER	RampUpUsers	5473	END	1557346246111	1557346246114
USER	RampUpUsers	5475	START	1557346246115	1557346246115
USER	RampUpUsers	5477	START	1557346246115	1557346246115
USER	RampUpUsers	5476	START	1557346246115	1557346246115
REQUEST	5477		perfectmatch	1557346246115	1557346246118	OK	 
REQUEST	5476		perfectmatch	1557346246115	1557346246118	OK	 
USER	RampUpUsers	5477	END	1557346246115	1557346246118
USER	RampUpUsers	5476	END	1557346246115	1557346246118
REQUEST	5475		perfectmatch	1557346246115	1557346246119	OK	 
USER	RampUpUsers	5475	END	1557346246115	1557346246119
USER	RampUpUsers	5479	START	1557346246126	1557346246126
USER	RampUpUsers	5480	START	1557346246126	1557346246126
USER	RampUpUsers	5478	START	1557346246126	1557346246126
REQUEST	5480		perfectmatch	1557346246126	1557346246129	OK	 
REQUEST	5479		perfectmatch	1557346246126	1557346246129	OK	 
REQUEST	5478		perfectmatch	1557346246126	1557346246129	OK	 
USER	RampUpUsers	5479	END	1557346246126	1557346246129
USER	RampUpUsers	5480	END	1557346246126	1557346246129
USER	RampUpUsers	5478	END	1557346246126	1557346246129
USER	RampUpUsers	5483	START	1557346246137	1557346246137
USER	RampUpUsers	5481	START	1557346246137	1557346246137
USER	RampUpUsers	5482	START	1557346246137	1557346246137
USER	RampUpUsers	5484	START	1557346246137	1557346246137
REQUEST	5484		perfectmatch	1557346246137	1557346246140	OK	 
REQUEST	5483		perfectmatch	1557346246137	1557346246140	OK	 
REQUEST	5482		perfectmatch	1557346246137	1557346246140	OK	 
USER	RampUpUsers	5482	END	1557346246137	1557346246140
USER	RampUpUsers	5484	END	1557346246137	1557346246140
USER	RampUpUsers	5483	END	1557346246137	1557346246140
REQUEST	5481		perfectmatch	1557346246137	1557346246141	OK	 
USER	RampUpUsers	5481	END	1557346246137	1557346246141
USER	RampUpUsers	5485	START	1557346246148	1557346246148
USER	RampUpUsers	5487	START	1557346246148	1557346246148
USER	RampUpUsers	5486	START	1557346246148	1557346246148
REQUEST	5487		perfectmatch	1557346246148	1557346246150	OK	 
USER	RampUpUsers	5487	END	1557346246148	1557346246150
REQUEST	5486		perfectmatch	1557346246148	1557346246151	OK	 
REQUEST	5485		perfectmatch	1557346246148	1557346246151	OK	 
USER	RampUpUsers	5485	END	1557346246148	1557346246151
USER	RampUpUsers	5486	END	1557346246148	1557346246151
USER	RampUpUsers	5488	START	1557346246159	1557346246159
USER	RampUpUsers	5490	START	1557346246159	1557346246159
USER	RampUpUsers	5489	START	1557346246159	1557346246159
REQUEST	5490		perfectmatch	1557346246159	1557346246162	OK	 
REQUEST	5488		perfectmatch	1557346246159	1557346246162	OK	 
REQUEST	5489		perfectmatch	1557346246159	1557346246162	OK	 
USER	RampUpUsers	5488	END	1557346246159	1557346246162
USER	RampUpUsers	5490	END	1557346246159	1557346246163
USER	RampUpUsers	5489	END	1557346246159	1557346246163
USER	RampUpUsers	5493	START	1557346246170	1557346246170
USER	RampUpUsers	5491	START	1557346246170	1557346246170
USER	RampUpUsers	5492	START	1557346246170	1557346246170
REQUEST	5491		perfectmatch	1557346246170	1557346246172	OK	 
REQUEST	5493		perfectmatch	1557346246170	1557346246173	OK	 
USER	RampUpUsers	5491	END	1557346246170	1557346246173
USER	RampUpUsers	5493	END	1557346246170	1557346246173
REQUEST	5492		perfectmatch	1557346246170	1557346246173	OK	 
USER	RampUpUsers	5492	END	1557346246170	1557346246173
USER	RampUpUsers	5496	START	1557346246181	1557346246181
USER	RampUpUsers	5495	START	1557346246181	1557346246181
USER	RampUpUsers	5494	START	1557346246181	1557346246181
REQUEST	5496		perfectmatch	1557346246181	1557346246184	OK	 
REQUEST	5494		perfectmatch	1557346246181	1557346246184	OK	 
REQUEST	5495		perfectmatch	1557346246181	1557346246184	OK	 
USER	RampUpUsers	5494	END	1557346246181	1557346246184
USER	RampUpUsers	5496	END	1557346246181	1557346246184
USER	RampUpUsers	5495	END	1557346246181	1557346246184
USER	RampUpUsers	5497	START	1557346246185	1557346246185
USER	RampUpUsers	5499	START	1557346246185	1557346246185
USER	RampUpUsers	5498	START	1557346246185	1557346246185
USER	RampUpUsers	5500	START	1557346246185	1557346246185
REQUEST	5498		perfectmatch	1557346246185	1557346246188	OK	 
REQUEST	5497		perfectmatch	1557346246185	1557346246188	OK	 
REQUEST	5499		perfectmatch	1557346246185	1557346246188	OK	 
USER	RampUpUsers	5498	END	1557346246185	1557346246189
USER	RampUpUsers	5499	END	1557346246185	1557346246189
USER	RampUpUsers	5497	END	1557346246185	1557346246189
REQUEST	5500		perfectmatch	1557346246185	1557346246189	OK	 
USER	RampUpUsers	5500	END	1557346246185	1557346246189
USER	RampUpUsers	5503	START	1557346246196	1557346246196
USER	RampUpUsers	5502	START	1557346246196	1557346246196
USER	RampUpUsers	5501	START	1557346246196	1557346246196
REQUEST	5502		perfectmatch	1557346246196	1557346246199	OK	 
REQUEST	5503		perfectmatch	1557346246196	1557346246199	OK	 
USER	RampUpUsers	5502	END	1557346246196	1557346246199
USER	RampUpUsers	5503	END	1557346246196	1557346246199
REQUEST	5501		perfectmatch	1557346246196	1557346246199	OK	 
USER	RampUpUsers	5501	END	1557346246196	1557346246199
USER	RampUpUsers	5504	START	1557346246207	1557346246207
USER	RampUpUsers	5505	START	1557346246207	1557346246207
USER	RampUpUsers	5506	START	1557346246207	1557346246207
REQUEST	5505		perfectmatch	1557346246207	1557346246209	OK	 
USER	RampUpUsers	5505	END	1557346246207	1557346246209
REQUEST	5506		perfectmatch	1557346246207	1557346246210	OK	 
REQUEST	5504		perfectmatch	1557346246207	1557346246210	OK	 
USER	RampUpUsers	5504	END	1557346246207	1557346246210
USER	RampUpUsers	5506	END	1557346246207	1557346246210
USER	RampUpUsers	5508	START	1557346246218	1557346246218
USER	RampUpUsers	5507	START	1557346246218	1557346246218
USER	RampUpUsers	5509	START	1557346246218	1557346246218
REQUEST	5509		perfectmatch	1557346246218	1557346246220	OK	 
USER	RampUpUsers	5509	END	1557346246218	1557346246220
REQUEST	5507		perfectmatch	1557346246218	1557346246221	OK	 
USER	RampUpUsers	5507	END	1557346246218	1557346246221
REQUEST	5508		perfectmatch	1557346246218	1557346246221	OK	 
USER	RampUpUsers	5508	END	1557346246218	1557346246221
USER	RampUpUsers	5510	START	1557346246229	1557346246229
USER	RampUpUsers	5511	START	1557346246229	1557346246229
USER	RampUpUsers	5512	START	1557346246229	1557346246229
REQUEST	5510		perfectmatch	1557346246229	1557346246232	OK	 
REQUEST	5511		perfectmatch	1557346246229	1557346246232	OK	 
REQUEST	5512		perfectmatch	1557346246229	1557346246232	OK	 
USER	RampUpUsers	5511	END	1557346246229	1557346246232
USER	RampUpUsers	5512	END	1557346246229	1557346246232
USER	RampUpUsers	5510	END	1557346246229	1557346246232
USER	RampUpUsers	5513	START	1557346246240	1557346246240
USER	RampUpUsers	5516	START	1557346246240	1557346246240
USER	RampUpUsers	5514	START	1557346246240	1557346246240
USER	RampUpUsers	5515	START	1557346246240	1557346246240
REQUEST	5515		perfectmatch	1557346246240	1557346246243	OK	 
REQUEST	5514		perfectmatch	1557346246240	1557346246243	OK	 
REQUEST	5516		perfectmatch	1557346246240	1557346246243	OK	 
USER	RampUpUsers	5514	END	1557346246240	1557346246243
USER	RampUpUsers	5515	END	1557346246240	1557346246243
USER	RampUpUsers	5516	END	1557346246240	1557346246243
REQUEST	5513		perfectmatch	1557346246240	1557346246243	OK	 
USER	RampUpUsers	5513	END	1557346246240	1557346246243
USER	RampUpUsers	5517	START	1557346246251	1557346246251
USER	RampUpUsers	5519	START	1557346246251	1557346246251
USER	RampUpUsers	5518	START	1557346246251	1557346246251
REQUEST	5518		perfectmatch	1557346246251	1557346246254	OK	 
USER	RampUpUsers	5518	END	1557346246251	1557346246254
REQUEST	5517		perfectmatch	1557346246251	1557346246254	OK	 
USER	RampUpUsers	5517	END	1557346246251	1557346246254
REQUEST	5519		perfectmatch	1557346246251	1557346246255	OK	 
USER	RampUpUsers	5519	END	1557346246251	1557346246255
USER	RampUpUsers	5522	START	1557346246255	1557346246255
USER	RampUpUsers	5520	START	1557346246255	1557346246255
USER	RampUpUsers	5521	START	1557346246255	1557346246255
REQUEST	5520		perfectmatch	1557346246255	1557346246258	OK	 
REQUEST	5521		perfectmatch	1557346246255	1557346246258	OK	 
REQUEST	5522		perfectmatch	1557346246255	1557346246258	OK	 
USER	RampUpUsers	5520	END	1557346246255	1557346246258
USER	RampUpUsers	5521	END	1557346246255	1557346246258
USER	RampUpUsers	5522	END	1557346246255	1557346246258
USER	RampUpUsers	5523	START	1557346246266	1557346246266
USER	RampUpUsers	5524	START	1557346246266	1557346246266
USER	RampUpUsers	5525	START	1557346246266	1557346246266
REQUEST	5523		perfectmatch	1557346246266	1557346246268	OK	 
REQUEST	5525		perfectmatch	1557346246266	1557346246268	OK	 
USER	RampUpUsers	5525	END	1557346246266	1557346246269
USER	RampUpUsers	5523	END	1557346246266	1557346246269
REQUEST	5524		perfectmatch	1557346246266	1557346246269	OK	 
USER	RampUpUsers	5524	END	1557346246266	1557346246269
USER	RampUpUsers	5527	START	1557346246277	1557346246277
USER	RampUpUsers	5526	START	1557346246277	1557346246277
USER	RampUpUsers	5528	START	1557346246277	1557346246277
REQUEST	5526		perfectmatch	1557346246277	1557346246280	OK	 
REQUEST	5528		perfectmatch	1557346246277	1557346246280	OK	 
USER	RampUpUsers	5526	END	1557346246277	1557346246280
USER	RampUpUsers	5528	END	1557346246277	1557346246280
REQUEST	5527		perfectmatch	1557346246277	1557346246280	OK	 
USER	RampUpUsers	5527	END	1557346246277	1557346246280
USER	RampUpUsers	5530	START	1557346246288	1557346246288
USER	RampUpUsers	5532	START	1557346246288	1557346246288
USER	RampUpUsers	5529	START	1557346246288	1557346246288
USER	RampUpUsers	5531	START	1557346246288	1557346246288
REQUEST	5530		perfectmatch	1557346246288	1557346246291	OK	 
USER	RampUpUsers	5530	END	1557346246288	1557346246291
REQUEST	5531		perfectmatch	1557346246288	1557346246291	OK	 
REQUEST	5532		perfectmatch	1557346246288	1557346246291	OK	 
REQUEST	5529		perfectmatch	1557346246288	1557346246291	OK	 
USER	RampUpUsers	5531	END	1557346246288	1557346246291
USER	RampUpUsers	5529	END	1557346246288	1557346246291
USER	RampUpUsers	5532	END	1557346246288	1557346246291
USER	RampUpUsers	5534	START	1557346246299	1557346246299
USER	RampUpUsers	5533	START	1557346246299	1557346246299
USER	RampUpUsers	5535	START	1557346246299	1557346246299
REQUEST	5533		perfectmatch	1557346246299	1557346246302	OK	 
REQUEST	5535		perfectmatch	1557346246299	1557346246302	OK	 
REQUEST	5534		perfectmatch	1557346246299	1557346246302	OK	 
USER	RampUpUsers	5533	END	1557346246299	1557346246302
USER	RampUpUsers	5534	END	1557346246299	1557346246302
USER	RampUpUsers	5535	END	1557346246299	1557346246302
USER	RampUpUsers	5537	START	1557346246310	1557346246310
USER	RampUpUsers	5538	START	1557346246310	1557346246310
USER	RampUpUsers	5536	START	1557346246310	1557346246310
REQUEST	5538		perfectmatch	1557346246310	1557346246312	OK	 
USER	RampUpUsers	5538	END	1557346246310	1557346246312
REQUEST	5537		perfectmatch	1557346246310	1557346246313	OK	 
REQUEST	5536		perfectmatch	1557346246310	1557346246313	OK	 
USER	RampUpUsers	5537	END	1557346246310	1557346246313
USER	RampUpUsers	5536	END	1557346246310	1557346246313
USER	RampUpUsers	5541	START	1557346246321	1557346246321
USER	RampUpUsers	5540	START	1557346246321	1557346246321
USER	RampUpUsers	5539	START	1557346246321	1557346246321
REQUEST	5540		perfectmatch	1557346246321	1557346246324	OK	 
REQUEST	5539		perfectmatch	1557346246321	1557346246324	OK	 
USER	RampUpUsers	5539	END	1557346246321	1557346246324
USER	RampUpUsers	5540	END	1557346246321	1557346246324
